0.021625	0.266923
0.02175	0.559002
0.021875	-0.000123893
0.022	-0.769478
0.022125	-0.523597
0.02225	0.559161
0.022375	0.939295
0.0225	-0.000186634
0.022625	-0.939402
0.02275	-0.558866
0.022875	0.523854
0.023	0.769358
0.023125	-0.000140046
0.02325	-0.559034
0.023375	-0.266761
0.0235	0.181673
0.023625	0.148744
0.02375	5.48555e-09
0.023875	0.148813
0.024	0.181597
0.024125	-0.266943
0.02425	-0.558998
0.024375	0.000156213
0.0245	0.769492
0.024625	0.523565
0.02475	-0.559197
0.024875	-0.939281
0.025	0.000232338
0.025125	0.939415
0.02525	0.558829
0.025375	-0.523885
0.0255	-0.769344
0.025625	0.000172362
0.02575	0.559038
0.025875	0.266741
0.026	-0.181681
0.026125	-0.148736
0.02625	-8.14026e-09
0.026375	-0.148821
0.0265	-0.181589
0.026625	0.266962
0.02675	0.558994
0.026875	-0.000188532
0.027	-0.769507
0.027125	-0.523534
0.02725	0.559234
0.027375	0.939268
0.0275	-0.000278042
0.027625	-0.939428
0.02775	-0.558793
0.027875	0.523916
0.028	0.769329
0.028125	-0.000204678
0.02825	-0.559042
0.028375	-0.266722
0.0285	0.181689
0.028625	0.148729
0.02875	1.13172e-08
0.028875	0.148828
0.029	0.181581
0.029125	-0.266982
0.02925	-0.55899
0.029375	0.000220853
0.0295	0.769521
0.029625	0.523503
0.02975	-0.55927
0.029875	-0.939255
0.03	0.000323747
0.030125	0.939441
0.03025	0.558757
0.030375	-0.523948
0.0305	-0.769314
0.030625	0.000236993
0.03075	0.559046
0.030875	0.266702
0.031	-0.181697
0.031125	-0.148721
0.03125	-1.50163e-08
0.031375	-0.148833
0.0315	-0.181579
0.031625	0.266978
0.03175	0.558993
0.031875	-0.000186964
0.032	-0.7695
0.032125	-0.523561
0.03225	0.559187
0.032375	0.93929
0.0325	-0.000182197
0.032625	-0.939395
0.03275	-0.558899
0.032875	0.523812
0.033	0.769384
0.033125	-7.07074e-05
0.03325	-0.559024
0.033375	-0.26682
0.0335	0.181645
0.033625	0.148772
0.03375	3.95869e-11
0.033875	0.148778
0.034	0.181638
0.034125	-0.266835
0.03425	-0.559021
0.034375	-4.55407e-05
0.0345	0.769395
0.034625	0.523787
0.03475	-0.558927
0.034875	-0.939385
0.035	-0.000146605
0.035125	0.939301
0.03525	0.559159
0.035375	-0.523586
0.0355	-0.769489
0.035625	-0.000161795
0.03575	0.558996
0.035875	0.266962
0.036	-0.181586
0.036125	-0.148827
0.03625	-1.20907e-08
0.036375	-0.148724
0.0365	-0.181698
0.036625	0.266693
0.03675	0.559049
0.036875	0.000278026
0.037	-0.76929
0.037125	-0.524013
0.03725	0.558666
0.037375	0.939479
0.0375	0.000475408
0.037625	-0.939206
0.03775	-0.55942
0.037875	0.52336
0.038	0.769594
0.038125	0.000394316
0.03825	-0.558968
0.0383749	-0.267104
0.0384999	0.181526
0.0386249	0.148881
0.0387499	5.11695e-08
0.0388749	0.148669
0.0389999	0.181757
0.0391249	-0.266551
0.0392499	-0.559077
0.0393749	-0.000510492
0.0394999	0.769184
0.0396249	0.524239
0.0397499	-0.558406
0.0398749	-0.939573
0.0399999	-0.000804211
0.0401249	0.939112
0.0402499	0.55968
0.0403749	-0.523133
0.0404999	-0.769699
0.0406249	-0.000626857
0.0407499	0.55894
0.0408749	0.267247
0.0409999	-0.181467
0.0411249	-0.148936
0.0412499	-1.17276e-07
0.0413749	-0.148615
0.0414999	-0.181816
0.0416249	0.266408
0.0417499	0.559105
0.0418749	0.000742939
0.0419999	-0.769079
0.0421249	-0.524465
0.0422499	0.558145
0.0423749	0.939667
0.0424999	0.00113301
0.0426249	-0.939017
0.0427499	-0.55994
0.0428749	0.522907
0.0429999	0.769804
0.0431249	0.000859417
0.0432499	-0.558911
0.0433749	-0.267389
0.0434999	0.181408
0.0436249	0.14899
0.0437499	2.10411e-07
0.0438749	0.14856
0.0439999	0.181875
0.0441249	-0.266266
0.0442499	-0.559133
0.0443749	-0.000975367
0.0444999	0.768974
0.0446249	0.524691
0.0447499	-0.557885
0.0448749	-0.939761
0.0449999	-0.00146182
0.0451249	0.938923
0.0452499	0.5602
0.0453749	-0.522681
0.0454999	-0.769909
0.0456249	-0.001092
0.0457499	0.558883
0.0458749	0.267531
0.0459999	-0.181348
0.0461248	-0.149045
0.0462498	-3.30573e-07
0.0463748	-0.148506
0.0464998	-0.181934
0.0466248	0.266124
0.0467498	0.559161
0.0468748	0.00120778
0.0469998	-0.768868
0.0471248	-0.524917
0.0472498	0.557624
0.0473748	0.939854
0.0474998	0.00179062
0.0476248	-0.938828
0.0477498	-0.560461
0.0478748	0.522455
0.0479998	0.770013
0.0481248	0.00132459
0.0482498	-0.558854
0.0483748	-0.267673
0.0484998	0.181289
0.0486248	0.149099
0.0487498	4.77763e-07
0.0488748	0.148451
0.0489998	0.181993
0.0491248	-0.265981
0.0492498	-0.559188
0.0493748	-0.00144016
0.0494998	0.768762
0.0496248	0.525142
0.0497498	-0.557363
0.0498748	-0.939948
